Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,4c1d71cf-4313-452e-ab1f-3ed9b501d759,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2021-10-07,14:34:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,b740535c-4978-47d3-9af6-bb149fc1d873,29,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,5a0753c8-3192-4f09-8052-a4a5f51f6beb,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2013-06-10,11:25:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,340cb63c-e6ec-4b71-acaa-adb5050a1b30,27,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS"",""100FT""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,672c4099-8960-446e-baa5-a79cfff8946b,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2019-12-09,14:37:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,63131bfd-3390-4fd9-9167-46526e806042,26,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,fa88d1a3-2fe5-4167-8ba8-7a97004ac1dd,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2016-02-03,12:02:00,EST,,,,,,,,,,,,4030,USDOI/USGS,Suction-lift pumping,,Pump - negative displacement: Suction-lift pumping,Peristaltic pump,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,1f1612d2-cbdd-415a-ae66-f78020a7a698,29,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,00094,USDOI/USGS,Salinity,,DESCRIPTION: SALINITY (PPT); CITATION(S): Standard Methods for the Examination of Water and Wastewater | STDMETH | 2520B,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,5b9d2077-5509-44a6-95e7-3129b97a8f3b,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-02-02,16:40:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,ce8323ed-596c-456a-bfda-653203ee4e66,27,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,ccf071f8-5181-4f56-ad22-2e81aa3ce0d4,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2018-08-08,14:31:00,EDT,,,,,,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,Centrifugal pump,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,cbcd3564-d4bf-4d55-a264-e514c925add5,28,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,917546f6-f191-4058-9c84-70b03dd74f87,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2020-02-19,16:20:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,Falling stage,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,d5f50666-1cd6-44c3-9f06-3246976b7d53,32,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,4813555e-ad44-415e-8279-0943dce30dc6,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2012-02-24,13:16:00,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,1ee35a5f-b2a4-4c6a-9e0d-2e23f12dfab7,40,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,e2e0290f-d36d-4888-a958-0c828be76304,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2017-07-26,15:00:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,1bb2b63c-a8c5-4102-b651-d968fa6bfab4,38,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,764a73a9-cc20-48ac-b496-7c4a8819efa9,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2014-04-02,12:04:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,8ca88077-8ca8-4241-917b-53d87e28de3b,35,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,e9227f7d-b878-4665-9811-162bee7adb18,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2016-04-11,11:05:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,cca6b8b0-ce2e-4c9c-8749-80af43b9ca25,6,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,00094,USDOI/USGS,Salinity,,DESCRIPTION: SALINITY (PPT); CITATION(S): Standard Methods for the Examination of Water and Wastewater | STDMETH | 2520B,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,b6b0400b-10a0-4953-b2be-3c8a73da26fc,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2017-10-20,10:44:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,ba07cb52-0630-4a09-bab5-65a9d963e73d,14,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,61ffc49d-79ac-4c1d-80de-db91a8f69c64,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2018-06-20,12:35:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,Not determined,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,56a6caf1-2ac2-4231-83a0-cbf484d82db1,32,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,d8cce078-011a-412c-9dd1-b574f5660432,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2014-07-30,12:23:00,EDT,,,,,,,,,,,,4030,USDOI/USGS,Suction-lift pumping,,Pump - negative displacement: Suction-lift pumping,Peristaltic pump,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,4020e9a1-d6bb-4e09-8118-bccfed723663,28,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,aa0e0a97-d393-4a74-a2c7-7b60bdfcf7fd,,"Sample - Routine, unspecified",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2013-04-10,14:52:00,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,3886fc22-63ef-4116-bde3-7173d8b2ae94,18,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,65cb2ee9-8629-47f2-b7ff-29bb109c51d3,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2012-10-03,16:21:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,bdf1997d-bc6c-4c29-986d-54b66fca0ed4,1.2,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,c2a7d237-170c-4248-be71-ad5eb1a52a4c,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2020-06-02,12:55:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,9d77fc48-9764-421b-8a2a-23dce2e670c1,29,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,e354d3c0-2b12-492c-a20f-53dda8c7b4ed,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2014-11-18,09:55:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,2620a7f6-a956-4529-89d3-917e19f639e2,31,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""100FT""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,96be27a0-86a1-47a0-bcb6-be06f367895d,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-04-04,12:13:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,c4ac63aa-ae7c-4ba6-a805-f864495bc8a0,40,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,bca0634d-466d-49ea-bd99-0142a67d73d5,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2018-11-26,13:40:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,241d8092-41c8-46bd-9be1-81bb6b7e568d,16,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,8ac47ef8-08c4-4628-b9ac-97f2fe2eb3b1,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-10-12,16:23:00,EDT,,,,,,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,"Submersible positive-pressure pump, generic",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,228e15c5-c92e-43ad-b2bc-e0a896a87a38,28,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""100FT""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,95f0b660-66b4-41aa-9d76-c5e003f4dbf8,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2016-07-21,11:21:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,36b0dd63-b956-4b72-8b72-ea553de257d8,36,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
